duration,input.bin,input.doc_len,input.document_id,input.document_title,input.index,input.query_id,input.topic_description,input.topic_query,job,output.relevant_snippets,output.relevant_snippets.annotations,output.relevant_snippets.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,max_relevance_score,none_score,nist_rel,nist_rel_binary,crowd_rel_binary,crowd_rel_ternary
39.2857142857,1,245,1707062,REALLY?,6182,336,A relevant document would discuss the frequency of vicious black bear attacks worldwide and the possible causes for this savage behavior.,Black Bear Attacks,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 3, 's4': 3, 's5': 2, 's3': 1, 's1': 1, 's6': 1})",11,6,7,0.379938161,"Counter({'none': 0.6469053836367975, 's4': 0.30207265096027436, 's5': 0.18673129496596258, 's3': 0.13570932956303455, 's1': 0.13570932956303455, 's6': 0.022962598677961275})",0.2409838177,"Counter({'none': 0.42857142857142855, 's4': 0.42857142857142855, 's5': 0.2857142857142857, 's3': 0.14285714285714285, 's1': 0.14285714285714285, 's6': 0.14285714285714285})",0.302072651,0.6469053836,1,1,0,0
50.4285714286,1,93,1707215,World Briefing | Africa: Somalia: Pirates Release 2 Ships,1491,367,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?",piracy,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 3, 's1': 3, 's2': 1})",7,3,7,0.420536157,"Counter({'none': 0.6579544460043101, 's1': 0.3051218543267984, 's2': 0.03692369966889156})",0.2857142857,"Counter({'none': 0.42857142857142855, 's1': 0.42857142857142855, 's2': 0.14285714285714285})",0.3051218543,0.657954446,2,1,0,0
186.8571428571,1,237,1708178,DEALS & DISCOUNTS,6055,416,What is the ongoing status of The Three Gorges Project?,Three Gorges Project,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 3, 's1': 3, 'none': 3, 's2': 1})",10,4,7,0.3540847764,"Counter({'none': 0.5943638069170206, 's3': 0.37395924153361887, 's1': 0.21608117982026762, 's2': 0.052158020501236545})",0.3040671753,"Counter({'s3': 0.42857142857142855, 's1': 0.42857142857142855, 'none': 0.42857142857142855, 's2': 0.14285714285714285})",0.3739592415,0.5943638069,0,0,0,1
62.7142857143,1,70,1709373,World Briefing | Africa: Somalia: Pirates Seize Another Aid Ship,792,367,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?",piracy,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's1': 3})",7,2,7,0.4386593026,"Counter({'none': 0.6222079486681389, 's1': 0.3777920513318612})",0.4285714286,"Counter({'none': 0.5714285714285714, 's1': 0.42857142857142855})",0.3777920513,0.6222079487,2,1,0,1
109.8571428571,1,469,1710222,On the Cover,10324,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 6, 's1': 1, 's6': 1})",8,3,7,0.9041133997,"Counter({'none': 0.9581184038670305, 's1': 0.04188159613296938, 's6': 0.04188159613296938})",0.7142857143,"Counter({'none': 0.8571428571428571, 's1': 0.14285714285714285, 's6': 0.14285714285714285})",0.0418815961,0.9581184039,0,0,0,0
66.1428571429,1,333,1710752,Terrorism Tip Closes Tunnels In Baltimore,7715,363,What disasters have occurred in tunnels used for transportation?,transportation tunnel disasters,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's7': 3, 's5': 3, 's8': 2, 's3': 2, 's2': 2, 's1': 2, 's9': 2, 's4': 2, 's6': 1})",23,10,7,0.5310881828,"Counter({'none': 0.7497348373857586, 's7': 0.25026516261424114, 's5': 0.25026516261424114, 's8': 0.19245299603055038, 's3': 0.19245299603055038, 's1': 0.19245299603055038, 's9': 0.19245299603055038, 's4': 0.19245299603055038, 's2': 0.15276077271836236, 's6': 0.09494860613467157})",0.3759858644,"Counter({'none': 0.5714285714285714, 's7': 0.42857142857142855, 's5': 0.42857142857142855, 's8': 0.2857142857142857, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's1': 0.2857142857142857, 's9': 0.2857142857142857, 's4': 0.2857142857142857, 's6': 0.14285714285714285})",0.2502651626,0.7497348374,0,0,0,0
58.1428571429,1,333,1710752,Terrorism Tip Closes Tunnels In Baltimore,7719,426,Provide information on the use of dogs worldwide for law enforcement purposes.,"law enforcement, dogs",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's3': 2, 's9': 1})",7,3,7,0.4861718414,"Counter({'none': 0.713834885187158, 's3': 0.24149366254112267, 's9': 0.04467145227171957})",0.3333333333,"Counter({'none': 0.5714285714285714, 's3': 0.2857142857142857, 's9': 0.14285714285714285})",0.2414936625,0.7138348852,1,1,0,0
81.5714285714,1,395,1712559,Dangling Wires Caused Fire That Disrupted the Subways,8919,363,What disasters have occurred in tunnels used for transportation?,transportation tunnel disasters,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's6': 2, 's8': 1, 's2': 1, 's1': 1, 's7': 1, 's5': 1})",12,7,7,0.7984724375,"Counter({'none': 0.9103463259001485, 's6': 0.08965367409985152, 's1': 0.048178759425439546, 's5': 0.048178759425439546, 's8': 0.04147491467441197, 's2': 0.04147491467441197, 's7': 0.04147491467441197})",0.4899369112,"Counter({'none': 0.7142857142857143, 's6': 0.2857142857142857, 's8': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's5': 0.14285714285714285})",0.0896536741,0.9103463259,1,1,0,0
99.1428571429,1,491,1715486,A Stamp For the Ages,10786,646,Find documents that discuss an increase in the number of people receiving food stamp benefits.,food stamps increase,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s10': 4, 's5': 4, 's6': 4, 's3': 3, 's2': 3, 's1': 3, 'none': 3, 's9': 2, 's8': 2, 's7': 2, 's11': 2, 's4': 1})",33,12,7,0.3933747078,"Counter({'none': 0.6191622328202657, 's10': 0.3808377671797342, 's5': 0.3808377671797342, 's6': 0.3808377671797342, 's2': 0.30884300543605203, 's1': 0.30884300543605203, 's3': 0.259413407320209, 's9': 0.23966594602572883, 's8': 0.23966594602572883, 's7': 0.1902363479098858, 's11': 0.18741864557652688, 's4': 0.1182415861662037})",0.3412928383,"Counter({'s10': 0.5714285714285714, 's5': 0.5714285714285714, 's6': 0.5714285714285714, 's3': 0.42857142857142855, 's2': 0.42857142857142855, 's1': 0.42857142857142855, 'none': 0.42857142857142855, 's9': 0.2857142857142857, 's8': 0.2857142857142857, 's7': 0.2857142857142857, 's11': 0.2857142857142857, 's4': 0.14285714285714285})",0.3808377672,0.6191622328,0,0,0,1
67.8571428571,1,328,1717013,Fears Rise That Antarctica Is Being Loved Too Well,7647,353,"Identify systematic explorations and scientific investigations of Antarctica, current or planned.",Antarctica exploration,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 4, 's2': 3, 's1': 3, 's5': 3, 's4': 3, 'none': 2})",18,6,7,0.274120438,"Counter({'none': 0.4910761953032224, 's4': 0.39886343647534, 's3': 0.3875777917255633, 's5': 0.345991603212837, 's1': 0.33654788914987355, 's2': 0.29372192851811857})",0.3123126808,"Counter({'s3': 0.5714285714285714, 's2': 0.42857142857142855, 's1': 0.42857142857142855, 's5': 0.42857142857142855, 's4': 0.42857142857142855, 'none': 0.2857142857142857})",0.3988634365,0.4910761953,0,0,0,1
71.8571428571,1,296,1717015,"Despite Attack, Piracy Against Cruises Is Said to Be Rare",7083,367,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?",piracy,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 3, 's2': 3, 's1': 3, 's6': 3, 's4': 3, 's3': 2, 's5': 1})",18,7,7,0.3687387263,"Counter({'none': 0.5965998926665536, 's2': 0.3777406953685897, 's1': 0.3777406953685897, 's6': 0.3570748904032159, 's4': 0.22553065960238794, 's3': 0.1998712476375312, 's5': 0.15354603070730072})",0.3066716944,"Counter({'none': 0.42857142857142855, 's2': 0.42857142857142855, 's1': 0.42857142857142855, 's6': 0.42857142857142855, 's4': 0.42857142857142855, 's3': 0.2857142857142857, 's5': 0.14285714285714285})",0.3777406954,0.5965998927,2,1,0,1
99.8571428571,1,391,1718069,Members of the Giants Remember Tisch,8840,310,Evidence that radio waves from radio towers or car (mobile) phones affect brain cancer occurrence.,Radio Waves and Brain Cancer,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s9': 4, 's8': 4, 's3': 4, 's2': 3, 's5': 3, 's4': 3, 's1': 2, 's10': 2, 's7': 2, 's6': 2, 'none': 2})",31,11,7,0.301579965,"Counter({'s9': 0.5814841497782907, 's3': 0.5814841497782907, 's8': 0.5476844323499355, 's5': 0.5418087791285275, 's4': 0.5080090617001723, 's2': 0.44149835280510513, 's7': 0.3761704505124909, 's6': 0.3761704505124909, 'none': 0.3531879479290952, 's1': 0.3423707330841357, 's10': 0.3423707330841357})",0.3033823625,"Counter({'s9': 0.5714285714285714, 's8': 0.5714285714285714, 's3': 0.5714285714285714, 's2': 0.42857142857142855, 's5': 0.42857142857142855, 's4': 0.42857142857142855, 's1': 0.2857142857142857, 's10': 0.2857142857142857, 's7': 0.2857142857142857, 's6': 0.2857142857142857, 'none': 0.2857142857142857})",0.5814841498,0.3531879479,0,0,1,1
63.7142857143,1,116,1718264,"Arts, Briefly; Cultural Grants For the Gulf Coast",2403,408,What tropical storms (hurricanes and typhoons) have caused significant property damage and loss of life?,tropical storms,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s1': 4, 'none': 3})",7,2,7,0.4052878017,"Counter({'s1': 0.5262539653865705, 'none': 0.47374603461342946})",0.4285714286,"Counter({'s1': 0.5714285714285714, 'none': 0.42857142857142855})",0.5262539654,0.4737460346,1,1,1,1
34.7142857143,1,90,1718294,Judge Alito and the Abortion Memo,1400,379,Identify documents that discuss mainstreaming children with physical or mental impairments.,mainstreaming,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's1': 2})",7,2,7,0.8334336133,"Counter({'none': 0.9266778329488694, 's1': 0.07332216705113075})",0.5238095238,"Counter({'none': 0.7142857142857143, 's1': 0.2857142857142857})",0.0733221671,0.9266778329,0,0,0,0
34.8571428571,1,150,1719236,Disabled Children And Discipline,3763,379,Identify documents that discuss mainstreaming children with physical or mental impairments.,mainstreaming,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's3': 2, 's2': 2})",8,3,7,0.5619639988,"Counter({'none': 0.7826147131998321, 's2': 0.1663633213972398, 's3': 0.07398456408088933})",0.3530577887,"Counter({'none': 0.5714285714285714, 's3': 0.2857142857142857, 's2': 0.2857142857142857})",0.1663633214,0.7826147132,0,0,0,0
52.2857142857,1,53,1720072,Digital Music to Go,476,363,What disasters have occurred in tunnels used for transportation?,transportation tunnel disasters,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's1': 3})",7,2,7,0.6483467548,"Counter({'none': 0.8271115841456563, 's1': 0.17288841585434364})",0.4285714286,"Counter({'none': 0.5714285714285714, 's1': 0.42857142857142855})",0.1728884159,0.8271115841,0,0,0,0
23.1428571429,1,58,1721092,"Questioning the War, Not the Valor",577,442,Find accounts of selfless heroic acts by individuals or small groups for the benefit of others or a cause.,heroic acts,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's1': 2})",7,2,7,0.7939124812,"Counter({'none': 0.9064253401714092, 's1': 0.09357465982859098})",0.5238095238,"Counter({'none': 0.7142857142857143, 's1': 0.2857142857142857})",0.0935746598,0.9064253402,0,0,0,0
49,1,354,1721259,Intense Storms of '05 May Become the Norm,8120,408,What tropical storms (hurricanes and typhoons) have caused significant property damage and loss of life?,tropical storms,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s6': 4, 'none': 3, 's3': 2, 's2': 2, 's7': 2, 's5': 2, 's1': 1, 's4': 1})",17,8,7,0.3686537231,"Counter({'none': 0.6252880713928657, 's6': 0.3747119286071342, 's3': 0.26992953097000705, 's7': 0.26992953097000705, 's5': 0.14560977857859736, 's2': 0.1247299253838901, 's1': 0.08277865316268017, 's4': 0.0628311254159172})",0.2812234041,"Counter({'s6': 0.5714285714285714, 'none': 0.42857142857142855, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's7': 0.2857142857142857, 's5': 0.2857142857142857, 's1': 0.14285714285714285, 's4': 0.14285714285714285})",0.3747119286,0.6252880714,1,1,0,1
42.2857142857,1,100,1721512,Heroes and Iraq,1806,442,Find accounts of selfless heroic acts by individuals or small groups for the benefit of others or a cause.,heroic acts,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's2': 2, 's1': 2})",8,3,7,0.5911243957,"Counter({'none': 0.800184907431191, 's1': 0.1551229920153343, 's2': 0.1328789824987921})",0.3530577887,"Counter({'none': 0.5714285714285714, 's2': 0.2857142857142857, 's1': 0.2857142857142857})",0.155122992,0.8001849074,0,0,0,0
30,1,110,1722536,School Placements For Disabled Children,2190,379,Identify documents that discuss mainstreaming children with physical or mental impairments.,mainstreaming,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s2': 4, 's1': 3, 'none': 3})",10,3,7,0.4416901741,"Counter({'none': 0.6722822087739191, 's2': 0.3277177912260809, 's1': 0.29295239218713154})",0.3867295402,"Counter({'s2': 0.5714285714285714, 's1': 0.42857142857142855, 'none': 0.42857142857142855})",0.3277177912,0.6722822088,0,0,0,0
44.1428571429,1,100,1722895,National Briefing | Plains: Kansas: Soldier Cleared Of Murder Charges,1811,393,Identify documents that discuss mercy killings.,mercy killing,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's1': 3})",7,2,7,0.4275718868,"Counter({'none': 0.6300924790338533, 's1': 0.36990752096614654})",0.4285714286,"Counter({'none': 0.5714285714285714, 's1': 0.42857142857142855})",0.369907521,0.630092479,0,0,0,1
36.1428571429,1,323,1723859,Collapsing the Distribution Window,7544,367,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?",piracy,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's1': 2, 's2': 1, 's4': 1})",8,4,7,0.6853880822,"Counter({'none': 0.8583091544579664, 's1': 0.07889901255943434, 's4': 0.0627918329825995, 's2': 0.02825966521764484})",0.3193860372,"Counter({'none': 0.5714285714285714, 's1': 0.2857142857142857, 's2': 0.14285714285714285, 's4': 0.14285714285714285})",0.0788990126,0.8583091545,0,0,0,0
140.5714285714,1,75,1724499,Metro Briefing | New Jersey: Vernon: Six Arrested At End Of Bear Hunt,912,336,A relevant document would discuss the frequency of vicious black bear attacks worldwide and the possible causes for this savage behavior.,Black Bear Attacks,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 6, 's1': 1})",7,2,7,0.9053970918,"Counter({'none': 0.9585927098429315, 's1': 0.04140729015706825})",0.7142857143,"Counter({'none': 0.8571428571428571, 's1': 0.14285714285714285})",0.0414072902,0.9585927098,1,1,0,0
36.5714285714,1,101,1726983,World Briefing | Africa: Nigeria: Shell Oil Pipeline Attacked,1827,443,What is the extent of U.S. (government and private) investment in sub-Saharan Africa?,"U.S., investment, Africa",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s1': 5, 'none': 2})",7,2,7,0.3820203931,"Counter({'none': 0.5771255653362796, 's1': 0.42287443466372016})",0.5238095238,"Counter({'s1': 0.7142857142857143, 'none': 0.2857142857142857})",0.4228744347,0.5771255653,0,0,1,1
37.4285714286,1,404,1728581,"Way Past a Devastating Season, The 27th Tropical Storm Festers",9101,408,What tropical storms (hurricanes and typhoons) have caused significant property damage and loss of life?,tropical storms,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's8': 3, 's4': 3, 's9': 2, 's1': 2, 's10': 2, 's6': 2, 's5': 2, 's3': 1, 's2': 1, 's7': 1})",23,11,7,0.5761747277,"Counter({'none': 0.7873820887597213, 's8': 0.21261791124027865, 's4': 0.21261791124027865, 's9': 0.1819286272802878, 's1': 0.1819286272802878, 's6': 0.1819286272802878, 's5': 0.1819286272802878, 's3': 0.1281228535059992, 's7': 0.1281228535059992, 's10': 0.08449505773427944, 's2': 0.03068928395999083})",0.3677278012,"Counter({'none': 0.5714285714285714, 's8': 0.42857142857142855, 's4': 0.42857142857142855, 's9': 0.2857142857142857, 's1': 0.2857142857142857, 's10': 0.2857142857142857, 's6': 0.2857142857142857, 's5': 0.2857142857142857, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's7': 0.14285714285714285})",0.2126179112,0.7873820888,0,0,0,0
52,1,191,1728784,Judge Says Clogged Roads Are Nothing New,5001,372,Identify documents that discuss the growth of Native American casino gambling.,Native American casino,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's2': 1, 's1': 1, 's5': 1, 's4': 1})",9,5,7,0.7820277561,"Counter({'none': 0.9053998170458095, 's2': 0.05672551968268187, 's1': 0.05672551968268187, 's5': 0.0378746632715086, 's4': 0.0378746632715086})",0.4761904762,"Counter({'none': 0.7142857142857143, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0567255197,0.905399817,0,0,0,0
44,1,195,1728933,"One Family, After Katrina",5093,408,What tropical storms (hurricanes and typhoons) have caused significant property damage and loss of life?,tropical storms,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's2': 3, 's7': 2, 's6': 2, 's5': 2, 's3': 1, 's1': 1, 's4': 1})",16,8,7,0.5760805729,"Counter({'none': 0.789140792836326, 's2': 0.210859207163674, 's5': 0.16028772676500452, 's7': 0.15119666396095705, 's6': 0.11023402360138645, 's3': 0.10062518356228757, 's1': 0.10062518356228757, 's4': 0.10062518356228757})",0.3623559861,"Counter({'none': 0.5714285714285714, 's2': 0.42857142857142855, 's7': 0.2857142857142857, 's6': 0.2857142857142857, 's5': 0.2857142857142857, 's3': 0.14285714285714285, 's1': 0.14285714285714285, 's4': 0.14285714285714285})",0.2108592072,0.7891407928,0,0,0,0
23.1428571429,1,191,1729635,5 Fish Species Regarded as Endangered,4993,347,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,Wildlife Extinction,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's3': 3, 's2': 3, 's4': 2})",12,4,7,0.5612834017,"Counter({'none': 0.7683139082094149, 's3': 0.23168609179058497, 's2': 0.23168609179058497, 's4': 0.1781498901068687})",0.4110949125,"Counter({'none': 0.5714285714285714, 's3': 0.42857142857142855, 's2': 0.42857142857142855, 's4': 0.2857142857142857})",0.2316860918,0.7683139082,0,0,0,0
